[DateTime], [Close]
1996-01-31,88.0000
1996-02-29,88.1000
1996-03-31,88.5000
1996-04-30,88.7000
1996-05-31,89.0000
1996-06-30,89.0000
1996-07-31,89.0000
1996-08-31,89.0000
1996-09-30,89.1000
1996-10-31,89.3000
1996-11-30,89.7000
1996-12-31,89.7000
1997-01-31,89.9000
1997-02-28,90.1000
1997-03-31,90.2000
1997-04-30,90.2000
1997-05-31,90.3000
1997-06-30,90.5000
1997-07-31,90.5000
1997-08-31,90.6000
1997-09-30,90.6000
1997-10-31,90.6000
1997-11-30,90.5000
1997-12-31,90.4000
1998-01-31,90.9000
1998-02-28,91.0000
1998-03-31,91.1000
1998-04-30,91.0000
1998-05-31,91.3000
1998-06-30,91.4000
1998-07-31,91.4000
1998-08-31,91.4000
1998-09-30,91.2000
1998-10-31,91.6000
1998-11-30,91.6000
1998-12-31,91.3000
1999-01-31,91.5000
1999-02-28,91.6000
1999-03-31,92.0000
1999-04-30,92.5000
1999-05-31,92.7000
1999-06-30,92.9000
1999-07-31,93.1000
1999-08-31,93.3000
1999-09-30,93.6000
1999-10-31,93.7000
1999-11-30,93.6000
1999-12-31,93.7000
2000-01-31,93.5000
2000-02-29,94.1000
2000-03-31,94.8000
2000-04-30,94.5000
2000-05-31,94.9000
2000-06-30,95.5000
2000-07-31,95.8000
2000-08-31,95.7000
2000-09-30,96.1000
2000-10-31,96.3000
2000-11-30,96.6000
2000-12-31,96.7000
2001-01-31,96.3000
2001-02-28,96.8000
2001-03-31,97.1000
2001-04-30,97.8000
2001-05-31,98.6000
2001-06-30,98.7000
2001-07-31,98.4000
2001-08-31,98.4000
2001-09-30,98.6000
2001-10-31,98.1000
2001-11-30,97.2000
2001-12-31,97.4000
2002-01-31,97.6000
2002-02-28,98.2000
2002-03-31,98.9000
2002-04-30,99.5000
2002-05-31,99.7000
2002-06-30,99.9000
2002-07-31,100.5000
2002-08-31,100.9000
2002-09-30,100.9000
2002-10-31,101.2000
2002-11-30,101.5000
2002-12-31,101.1000
2003-01-31,102.0000
2003-02-28,102.8000
2003-03-31,103.1000
2003-04-30,102.4000
2003-05-31,102.5000
2003-06-30,102.5000
2003-07-31,102.6000
2003-08-31,102.9000
2003-09-30,103.1000
2003-10-31,102.8000
2003-11-30,103.1000
2003-12-31,103.2000
2004-01-31,103.3000
2004-02-29,103.5000
2004-03-31,103.9000
2004-04-30,104.1000
2004-05-31,105.0000
2004-06-30,105.1000
2004-07-31,105.0000
2004-08-31,104.8000
2004-09-30,105.0000
2004-10-31,105.2000
2004-11-30,105.6000
2004-12-31,105.4000
2005-01-31,105.3000
2005-02-28,105.7000
2005-03-31,106.3000
2005-04-30,106.6000
2005-05-31,106.7000
2005-06-30,106.9000
2005-07-31,107.1000
2005-08-31,107.5000
2005-09-30,108.4000
2005-10-31,107.9000
2005-11-30,107.7000
2005-12-31,107.6000
2006-01-31,108.2000
2006-02-28,108.0000
2006-03-31,108.6000
2006-04-30,109.2000
2006-05-31,109.7000
2006-06-30,109.5000
2006-07-31,109.6000
2006-08-31,109.8000
2006-09-30,109.2000
2006-10-31,109.0000
2006-11-30,109.2000
2006-12-31,109.4000
2007-01-31,109.4000
2007-02-28,110.2000
2007-03-31,111.1000
2007-04-30,111.6000
2007-05-31,112.1000
2007-06-30,111.9000
2007-07-31,112.0000
2007-08-31,111.7000
2007-09-30,111.9000
2007-10-31,111.6000
2007-11-30,111.9000
2007-12-31,112.0000
2008-01-31,111.8000
2008-02-29,112.2000
2008-03-31,112.6000
2008-04-30,113.5000
2008-05-31,114.6000
2008-06-30,115.4000
2008-07-31,115.8000
2008-08-31,115.6000
2008-09-30,115.7000
2008-10-31,114.5000
2008-11-30,114.1000
2008-12-31,113.3000
2009-01-31,113.0000
2009-02-28,113.8000
2009-03-31,114.0000
2009-04-30,113.9000
2009-05-31,114.7000
2009-06-30,115.1000
2009-07-31,114.7000
2009-08-31,114.7000
2009-09-30,114.7000
2009-10-31,114.6000
2009-11-30,115.2000
2009-12-31,114.8000
2010-01-31,115.1000
2010-02-28,115.6000
2010-03-31,115.6000
2010-04-30,116.0000
2010-05-31,116.3000
2010-06-30,116.2000
2010-07-31,116.8000
2010-08-31,116.7000
2010-09-30,116.9000
2010-10-31,117.4000
2010-11-30,117.5000
2010-12-31,117.5000
2011-01-31,117.8000
2011-02-28,118.1000
2011-03-31,119.4000
2011-04-30,119.8000
2011-05-31,120.6000
2011-06-30,119.8000
2011-07-31,120.0000
2011-08-31,120.3000
2011-09-30,120.6000
2011-10-31,120.8000
2011-11-30,120.9000
2011-12-31,120.2000
2012-01-31,120.7000
2012-02-29,121.2000
2012-03-31,121.7000
2012-04-30,122.2000
2012-05-31,122.1000
2012-06-30,121.6000
2012-07-31,121.5000
2012-08-31,121.8000
2012-09-30,122.0000
2012-10-31,122.2000
2012-11-30,121.9000
2012-12-31,121.2000
2013-01-31,121.3000
2013-02-28,122.7000
2013-03-31,122.9000
2013-04-30,122.7000
2013-05-31,123.0000
2013-06-30,123.0000
2013-07-31,123.1000
2013-08-31,123.1000
2013-09-30,123.3000
2013-10-31,123.0000
2013-11-30,123.0000
2013-12-31,122.7000
2014-01-31,123.1000
2014-02-28,124.1000
2014-03-31,124.8000
2014-04-30,125.2000
2014-05-31,125.8000
2014-06-30,125.9000
2014-07-31,125.7000
2014-08-31,125.7000
2014-09-30,125.8000
2014-10-31,125.9000
2014-11-30,125.4000
2014-12-31,124.5000
2015-01-31,124.3000
2015-02-28,125.4000
2015-03-31,126.3000
2015-04-30,126.2000
2015-05-31,126.9000
2015-06-30,127.2000
2015-07-31,127.3000
2015-08-31,127.3000
2015-09-30,127.1000
2015-10-31,127.2000
2015-11-30,127.1000
2015-12-31,126.5000
2016-01-31,126.8000

